1645155745066897,STAT,8,0,8
1645155745066914,SET,k4,v4
1645155745067256,GET,k1,NOT_FOUND
1645155745067263,SET,k5,v5
1645155745067602,SET,k2,v2
1645155745067623,SET,k6,v6
1645155745067979,GET,k2,v2
1645155745068047,SET,k7,v7
1645155745068342,SET,k3,v3
1645155745068381,STAT,10,0,10
1645155745068640,STAT,10,0,10


    Avergage Latency: 136 microseconds
