1645156912943750,STAT,0,0,0
1645156912943759,SET,k4,v4
1645156912944129,GET,k1,NOT_FOUND
1645156912944148,SET,k5,v5
1645156912944497,SET,k2,v2
1645156912944509,SET,k6,v6
1645156912944812,GET,k2,v2
1645156912944845,SET,k7,v7
1645156912945176,SET,k3,v3
1645156912945202,STAT,2,0,2
1645156912945497,STAT,2,0,2


    Avergage Latency: 127 microseconds
